visible_mean,visible_max,visible_min,visible_mean_distribution,visible_contrast,visible_entropy,visible_second_angular_momentum,IR_mean,IR_max,IR_min,class,IR_norm_range,visible_norm_range,log_entropy,log_visible_contrast,entropy_x_contrast,sqrt_visible_entropy,sqrt_IR_mean
-0.47707574936294117,150.0,44.6367,0.0844,811.0958,0.0267,3.8723,0.7336165601483733,235.0,212.1094,0,0.14217763975155284,17.560550000000003,0.026349775420181454,6.69961831349824,21.656257860000004,0.16340134638368192,0.8565141914459873
-0.47707574936294117,141.0,51.9727,0.0799,709.2292,0.0259,3.8191,0.7418745298835501,237.0,208.5352,0,0.1757086419753086,14.837883333333332,0.0255702762090054,6.565587734842746,18.36903628,0.1609347693943108,0.8613213859434526
-0.47707574936294117,140.0,49.7695,0.0864,789.9916,0.0236,3.896,0.7666484390890803,237.0,210.7266,0,0.15923272727272733,15.038416666666668,0.023325825401191106,6.673287348242367,18.64380176,0.15362291495737215,0.875584627028753
-0.521190467161665,78.0,17.043,0.0299,140.3542,0.0764,2.9614,1.0143875311443828,238.0,230.6953,0,0.037459999999999986,12.1914,0.07362213996351595,4.951268797176055,10.723060879999998,0.27640549922170504,1.0071680749231395
-0.47707574936294117,115.0,23.8047,0.042,342.0583,0.0733,3.1733,0.8574861061760246,237.0,226.625,0,0.05894886363636364,15.199216666666667,0.07073801459851226,5.837900403568304,25.072873389999998,0.2707397274136177,0.9260054568824229
-0.43296103156421745,141.0,32.9063,0.067,547.2209,0.0325,3.6859,0.774906408824257,237.0,218.8398,0,0.10939879518072292,15.441957142857143,0.031983045949903074,6.306678307914118,17.78467925,0.18027756377319948,0.8802876852621857
-0.43296103156421745,145.0,40.3945,0.0629,490.3209,0.0326,3.6723,0.7666484390890803,235.0,214.9297,0,0.12163818181818184,14.943642857142859,0.032079893560254605,6.197097478469468,15.984461339999998,0.18055470085267789,0.875584627028753
-0.34473159596676994,114.0,36.5625,0.053,326.45,0.0377,3.4987,0.9235498640574387,234.0,218.4648,0,0.08443043478260871,8.604166666666666,0.03700672572546264,5.791335371664368,12.307165,0.194164878389476,0.9610150176024507
-0.2123874425705987,105.0,41.4961,0.0588,360.875,0.0347,3.5334,0.8987759548519083,233.0,216.2734,0,0.09241215469613255,5.291991666666667,0.03411152972541424,5.891298848327536,12.5223625,0.18627936010197158,0.9480379501116547
-0.2123874425705987,137.0,51.0352,0.072,584.0667,0.028,3.7435,0.7831643785594338,233.0,210.4688,0,0.13491736526946116,7.163733333333333,0.02761516713024963,6.37172585782659,16.3538676,0.1673320053068151,0.8849657499358005
-0.30061687816804616,182.0,106.7813,0.1244,1534.4332,0.019,4.1332,0.6510368627966058,233.0,176.25,0,0.3758278145695364,7.52187,0.018821754338723188,7.336567835189919,29.154230799999997,0.13784048752090222,0.8068685536049882
0.22875973541663877,198.0,129.5039,0.0876,801.9874,0.0233,3.9221,0.6510368627966058,225.0,166.3086,0,0.38868476821192044,3.1134590909090916,0.023032699208295742,6.688339022665621,18.68630642,0.15264337522473748,0.8068685536049882
-0.47707574936294117,215.0,108.1289,0.0938,950.525,0.0233,3.973,0.6592948325317824,236.0,179.5859,0,0.37114539473684205,17.81185,0.023032699208295742,6.858065960694876,22.1472325,0.15264337522473748,0.8119697239009485
-0.521190467161665,213.0,83.1211,0.0781,701.7667,0.027,3.8126,0.6675528022669592,237.0,190.1406,0,0.3062705882352941,25.975779999999997,0.02664193104379216,6.55502497328956,18.9477009,0.16431676725154984,0.8170390457419763
-0.6094199027591124,177.0,26.8125,0.0349,271.0792,0.1171,2.8282,0.675810772002136,239.0,223.1211,0,0.10310974025974018,50.0625,0.11073604168418312,5.606093200383312,31.74337432,0.34219877264537346,0.82207710830684
-0.6094199027591124,195.0,58.9219,0.0575,614.7667,0.1009,3.1781,0.6675528022669592,240.0,209.625,0,0.19852941176470587,45.359366666666666,0.09612802718505518,6.4228681580297025,62.029960030000005,0.3176476034853718,0.8170390457419763
-0.43296103156421745,201.0,121.0664,0.0758,676.35,0.0275,3.7934,0.03994710239352593,237.0,154.6992,0,1.0688415584415585,11.419085714285714,0.027128667485576224,6.518188126026893,18.599625,0.16583123951776998,0.19986771223368205
-0.38884631376549367,124.0,43.4063,0.0398,230.2292,0.0509,3.243,-0.10869635283965563,227.0,172.6563,0,0.9210796610169494,10.0742125,0.0496469399845703,5.443409426401642,11.718666279999999,0.22561028345356957,
-0.38884631376549367,166.0,69.9609,0.0659,542.725,0.0317,3.6293,0.642778893061429,233.0,190.8125,0,0.28125,12.0048875,0.031207927221120563,6.298443604334609,17.2043825,0.17804493814764855,0.8017349269312327
-0.16827272477187494,178.0,91.9688,0.1058,1085.3584,0.0202,4.0505,0.6345209233262522,233.0,183.2969,0,0.33357785234899334,6.617784615384616,0.019998686604709125,6.990586464466079,21.92423968,0.14212670403551894,0.7965682163670932
-0.43296103156421745,189.0,103.625,0.0889,813.8126,0.0233,3.9156,0.642778893061429,236.0,178.7422,0,0.3817186666666667,12.196428571428571,0.023032699208295742,6.702958148150734,18.96183358,0.15264337522473748,0.8017349269312327
-0.43296103156421745,188.0,84.0508,0.0947,901.7875,0.021,3.9842,0.642778893061429,236.0,187.5078,0,0.3232813333333333,14.849885714285715,0.0207825392804717,6.805487199034611,18.9375375,0.14491376746189438,0.8017349269312327
-0.43296103156421745,171.0,73.6289,0.08,740.1833,0.0255,3.8339,0.6510368627966058,236.0,193.3711,0,0.28231059602649,13.910157142857143,0.025180298627811657,6.608247963126751,18.87467415,0.15968719422671313,0.8068685536049882
-0.47707574936294117,189.0,65.3516,0.0848,797.3792,0.0241,3.8927,0.642778893061429,236.0,199.9023,0,0.24065133333333336,20.608066666666666,0.023814178196901594,6.682583672553809,19.21683872,0.15524174696260024,0.8017349269312327
-0.34473159596676994,178.0,103.9961,0.1142,1293.8959,0.0186,4.1176,0.6510368627966058,232.0,176.5898,0,0.36695496688741724,8.222655555555555,0.018429135566541157,7.166185584802194,24.066463739999996,0.13638181696985854,0.8068685536049882
-0.34473159596676994,187.0,76.4453,0.0962,953.1791,0.0214,3.9942,0.642778893061429,231.0,191.9688,0,0.2602080000000001,12.283855555555554,0.02117423532931132,6.860851389677278,20.398032739999998,0.14628738838327793,0.8017349269312327
-0.30061687816804616,169.0,68.0156,0.0867,817.6666,0.0233,3.9259,0.675810772002136,231.0,196.6953,0,0.22275779220779218,10.09844,0.023032699208295742,6.707676919165817,19.05163178,0.15264337522473748,0.82207710830684
-0.30061687816804616,166.0,74.7852,0.0996,1016.4583,0.0216,4.013,0.6840687417373127,230.0,194.5898,0,0.22845290322580647,9.12148,0.021370025834078155,6.925062933676048,21.95549928,0.14696938456699069,0.8270844828294825
-0.25650216036932244,157.0,65.6172,0.0945,922.4584,0.0237,3.9493,0.7253585904131965,231.0,199.9414,0,0.19411625000000007,8.307527272727272,0.02342351504127293,6.828125752604227,21.86226408,0.15394804318340652,0.8516798638063463
-0.5653051849603886,144.0,28.6445,0.0533,383.5667,0.0395,3.4849,0.7501324996187267,234.0,220.2539,0,0.08433190184049087,28.838875,0.03873982841213066,5.952117245943036,15.150884650000002,0.19874606914351792,0.8661018990965941
-0.5653051849603886,94.0,17.5625,0.0357,212.0,0.0617,3.1088,0.9400658035277921,234.0,226.668,0,0.03941935483870964,19.109375,0.0598713971315789,5.361292165709894,13.0804,0.2483948469674844,0.9695699064677039
-0.5653051849603886,61.0,10.457,0.0166,46.9792,0.1185,2.4576,1.0391614403499132,234.0,230.6445,0,0.016946969696969728,12.63575,0.11198850203745268,3.8707675836606206,5.567035199999999,0.3442382895611701,1.019392682115147
-0.521190467161665,97.0,21.7852,0.0391,227.6583,0.0538,3.2015,0.9813556522036759,235.0,225.25,0,0.051047120418848166,15.042959999999999,0.05240267888794302,5.432228749467539,12.24801654,0.23194827009486405,0.9906339647940989
-0.43296103156421745,153.0,48.3359,0.0769,732.0042,0.0291,3.7615,0.7336165601483733,237.0,211.332,0,0.15942857142857148,14.952014285714284,0.02868463395708124,6.597151431747589,21.30132222,0.1705872210923198,0.8565141914459873
-0.43296103156421745,157.0,82.5742,0.0933,894.1209,0.0224,3.9413,0.708842650942843,236.0,190.6445,0,0.28706012658227853,10.632257142857142,0.022152804738942385,6.796958792950855,20.02830816,0.14966629547095767,0.8419279369060294
-0.47707574936294117,125.0,30.8516,0.0521,345.225,0.0393,3.4754,0.8244542272353176,237.0,222.2344,0,0.08584651162790702,15.6914,0.03854740970845754,5.84708885272907,13.567342500000002,0.1982422760159901,0.9079946185057033
-0.47707574936294117,64.0,15.7305,0.0249,89.2917,0.0808,2.8185,1.1630309863775645,237.0,231.6563,0,0.025087793427230106,8.044916666666667,0.0777015077563761,4.503045540363426,7.21476936,0.2842534080710379,1.0784391435670186
-0.43296103156421745,52.0,20.4023,0.0317,116.7208,0.0561,3.0741,1.1382570771720342,236.0,227.7109,0,0.039471904761904715,4.513957142857143,0.054582877864979715,4.768315719129642,6.54803688,0.2368543856465402,1.0668913146014614
-0.43296103156421745,84.0,18.8906,0.0326,173.2833,0.0695,3.0419,1.0143875311443828,236.0,227.168,0,0.04529230769230766,9.301342857142856,0.0671912496338249,5.1606821361176,12.04318935,0.26362852652928137,1.0071680749231395
-0.34473159596676994,106.0,34.4063,0.057,356.3791,0.0333,3.5622,0.9070339245870851,235.0,219.6797,0,0.08417747252747254,7.954855555555556,0.03275756433494951,5.878797123119794,11.86742403,0.1824828759089466,0.9523832865958354
-0.30061687816804616,150.0,56.3711,0.0721,547.4083,0.0282,3.7506,0.7336165601483733,236.0,207.9805,0,0.17403416149068318,9.36289,0.027809700736524574,6.307020082511811,15.436914060000001,0.16792855623746664,0.8565141914459873
-0.08004328917442745,140.0,60.5469,0.0692,496.1917,0.0295,3.6945,0.7501324996187267,231.0,205.1367,0,0.15867055214723932,5.296873333333334,0.02907324758284162,6.208975666013912,14.63765515,0.17175564037317667,0.8661018990965941
-0.5653051849603886,168.0,47.4375,0.0855,948.3625,0.031,3.814,0.6592948325317824,237.0,206.0938,0,0.20333026315789482,30.140625,0.030529205131816086,6.855790706706517,29.399237499999998,0.17606816861659008,0.8119697239009485
-0.5653051849603886,157.0,61.0078,0.0869,885.1249,0.0246,3.9049,0.6840687417373127,238.0,200.3516,0,0.2428929032258065,23.99805,0.024302292620563926,6.786857911324392,21.774072540000002,0.15684387141358122,0.8270844828294825
-0.521190467161665,224.0,97.0195,0.0839,798.946,0.0249,3.8629,0.6675528022669592,239.0,188.3047,0,0.3313418300653595,25.3961,0.024595046952950703,6.684544225389825,19.8937554,0.157797338380595,0.8170390457419763
-0.5653051849603886,161.0,43.8945,0.071,679.4,0.0315,3.7563,0.6675528022669592,239.0,214.5625,0,0.1597222222222222,29.276375,0.03101405362611566,6.522680860521854,21.4011,0.17748239349298847,0.8170390457419763
-0.5653051849603886,182.0,64.0859,0.0945,919.7751,0.0215,3.9708,0.6510368627966058,238.0,200.8906,0,0.2457576158940397,29.478525,0.021272135373434947,6.825215815339281,19.775164649999997,0.14662878298615178,0.8068685536049882
-0.5653051849603886,182.0,56.2305,0.0478,249.175,0.0395,3.4054,-0.05914853442859511,238.0,197.207,0,0.6275846153846155,31.442375,0.03873982841213066,5.52216067297692,9.8424125,0.19874606914351792,
-0.521190467161665,152.0,43.4297,0.0569,576.2334,0.0491,3.4366,0.4528455891523636,238.0,210.2188,0,0.2187496062992127,21.71406,0.04793265385062259,6.3582466907836075,28.293059939999996,0.22158519806160337,0.6729380277205054
-0.16827272477187494,168.0,77.4258,0.0474,253.6792,0.0395,3.4025,-0.14172823178036265,217.0,146.25,0,1.2863636363636364,6.967246153846154,0.03873982841213066,5.5400047139474875,10.0203284,0.19874606914351792,
-0.47707574936294117,164.0,78.375,0.061,405.325,0.031,3.6235,0.48587746809307064,236.0,180.3594,0,0.42473740458015274,14.270833333333334,0.030529205131816086,6.007153331989485,12.565075,0.17606816861659008,0.6970491145486598
-0.5653051849603886,162.0,45.5078,0.0765,767.7626,0.031,3.7926,0.6510368627966058,238.0,208.9531,0,0.19236357615894037,29.12305,0.030529205131816086,6.644782209230442,23.8006406,0.17606816861659008,0.8068685536049882
-0.5653051849603886,190.0,37.6953,0.0549,575.3,0.1141,3.1594,0.6675528022669592,240.0,219.4688,0,0.1341908496732027,38.076175,0.10804690417289232,6.356628358442794,65.64173,0.3377869150810907,0.8170390457419763
-0.5653051849603886,189.0,46.25,0.0591,718.1918,0.1233,3.1235,0.6510368627966058,239.0,215.3125,0,0.15687086092715233,35.6875,0.11627078175440993,6.578128081535265,88.55304894,0.35114099732158877,0.8068685536049882
0.09641558202046753,179.0,91.793,0.0972,1048.275,0.0227,3.9663,0.6675528022669592,228.0,184.6328,0,0.2834457516339869,4.589842105263157,0.02244618892761044,6.955854728472716,23.795842500000003,0.15066519173319365,0.8170390457419763
-0.521190467161665,169.0,60.9102,0.0964,1006.0501,0.022,3.9976,0.6840687417373127,237.0,202.3008,0,0.22386580645161283,21.61796,0.02176149187936005,6.91478064321892,22.1331022,0.14832396974191325,0.8270844828294825
-0.43296103156421745,179.0,63.7422,0.1006,1071.4249,0.0211,4.0339,0.675810772002136,236.0,200.0625,0,0.2333603896103896,16.4654,0.020880477677288838,6.977677625040496,22.60706539,0.1452583904633395,0.82207710830684
-0.43296103156421745,177.0,74.5078,0.0951,1087.2251,0.0241,3.9288,0.6592948325317824,233.0,194.1328,0,0.2557052631578947,14.641742857142857,0.023814178196901594,6.9923032993988485,26.202124910000002,0.15524174696260024,0.8119697239009485
-0.2123874425705987,183.0,99.9375,0.0839,737.5167,0.0235,3.8807,0.6592948325317824,228.0,178.8555,0,0.3233190789473684,6.921875,0.023228126216911126,6.604643715121442,17.33164245,0.1532970971675589,0.8119697239009485
-0.43296103156421745,189.0,80.5117,0.0771,648.3583,0.0268,3.7921,0.6675528022669592,235.0,189.6445,0,0.29644117647058826,15.498328571428571,0.026447170112238242,6.475984644487346,17.37600244,0.163707055437449,0.8170390457419763
-0.16827272477187494,189.0,104.625,0.0963,929.8791,0.0231,3.9346,0.6510368627966058,227.0,177.1563,0,0.33009072847682125,6.490384615384615,0.022837234000499383,6.836129408479389,21.48020721,0.15198684153570663,0.8068685536049882
-0.34473159596676994,179.0,95.3164,0.0925,831.4083,0.024,3.8765,0.6675528022669592,232.0,183.6719,0,0.31586993464052293,9.298177777777777,0.023716526714972295,6.724323065637596,19.953799200000002,0.15491933384829668,0.8170390457419763
-0.521190467161665,147.0,45.4648,0.0721,597.7458,0.0284,3.7547,0.7005846812076663,237.0,211.5039,0,0.16239554140127396,20.30704,0.028004196506835794,6.394837134086911,16.975980720000003,0.16852299546352717,0.8370093674551475
-0.521190467161665,94.0,20.5938,0.0441,248.35,0.0483,3.2979,0.9400658035277921,236.0,225.125,0,0.05846774193548387,14.681239999999999,0.047169804571782464,5.518857531992532,11.995305,0.2197726097583591,0.9695699064677039
-0.47707574936294117,125.0,40.3828,0.0722,564.6875,0.0283,3.7342,0.8244542272353176,235.0,214.4922,0,0.11923139534883723,14.102866666666666,0.02790695335025576,6.338041805587566,15.98065625,0.16822603841260722,0.9079946185057033
-0.25650216036932244,136.0,60.6641,0.09,851.3667,0.0238,3.9051,0.807938287764964,235.0,206.6172,0,0.16695764705882354,6.848718181818183,0.023521195139021154,6.748016833295358,20.26252746,0.15427248620541514,0.8988538745341003
-0.43296103156421745,174.0,45.5234,0.0802,732.45,0.0264,3.8021,0.7171006206780197,236.0,215.5273,0,0.12875911949685537,18.3538,0.026057534416717525,6.597759428933908,19.33668,0.16248076809271922,0.8468179383303236
-0.521190467161665,116.0,17.6602,0.0332,263.2917,0.1148,2.812,0.8574861061760246,238.0,230.2891,0,0.043811931818181875,19.66796,0.10867501671535827,5.577053417409608,30.22588716,0.3388214869219483,0.9260054568824229
-0.521190467161665,70.0,12.2969,0.0186,69.525,0.1573,2.4648,1.0556773798202668,239.0,233.5234,0,0.027382999999999953,11.54062,0.14608970595830303,4.255967256889478,10.9362825,0.3966106403010388,1.027461619633681
-0.521190467161665,118.0,35.6602,0.0539,355.0542,0.0385,3.5045,0.840970166705671,237.0,219.3516,0,0.10142758620689661,16.467959999999998,0.037777364430322674,5.875082966454895,13.669586699999998,0.19621416870348585,0.9170442555873032
-0.30061687816804616,118.0,42.5859,0.0582,403.9167,0.0355,3.551,0.840970166705671,233.0,214.8086,0,0.1045482758620689,7.541409999999999,0.0348844019500735,6.003681366939611,14.339042849999998,0.18841443681416772,0.9170442555873032
-0.2123874425705987,157.0,61.1992,0.0746,547.9626,0.0298,3.6918,0.7336165601483733,233.0,203.5313,0,0.18303540372670815,7.9834000000000005,0.029364608727010168,6.308030315327611,16.32928548,0.17262676501632068,0.8565141914459873
-0.34473159596676994,159.0,45.0156,0.0653,466.8917,0.0305,3.6761,0.7253585904131965,235.0,214.3672,0,0.12895500000000001,12.664933333333332,0.030044121445416943,6.148236858881965,14.24019685,0.1746424919657298,0.8516798638063463
-0.1241580069731512,163.0,64.5586,0.0785,637.1417,0.0283,3.7834,0.708842650942843,233.0,203.5117,0,0.18663481012658234,7.031528571428572,0.02790695335025576,6.458560358997803,18.03111011,0.16822603841260722,0.8419279369060294
-0.43296103156421745,166.0,72.0156,0.1129,1359.3418,0.0212,4.0516,0.7171006206780197,237.0,196.4023,0,0.2553314465408805,13.426342857142856,0.020978406483115723,7.215491270683115,28.818046159999998,0.14560219778561037,0.8468179383303236
-0.2123874425705987,158.0,78.293,0.0853,780.3292,0.0257,3.8475,0.7005846812076663,233.0,189.5586,0,0.2766968152866241,6.64225,0.025375306428722638,6.6609965719125395,20.05446044,0.16031219541881397,0.8370093674551475
0.8022510668000474,198.0,101.1094,0.0712,524.2876,0.0272,3.723,0.6840687417373127,215.0,180.1602,0,0.22477290322580643,2.7683028571428574,0.0268366540509117,6.263945922122763,14.260622719999999,0.1649242250247064,0.8270844828294825
0.9787099379949424,195.0,131.2539,0.069,469.7583,0.0276,3.6791,0.6675528022669592,214.0,165.8008,0,0.3150274509803921,1.634515384615385,0.02722598635090559,6.154344798821235,12.96532908,0.1661324772583615,0.8170390457419763
-0.5653051849603886,179.0,62.2539,0.0854,905.2333,0.0265,3.8757,0.6675528022669592,238.0,204.3789,0,0.21974575163398702,29.186525,0.02615495757426962,6.809296778412998,23.98868245,0.16278820596099705,0.8170390457419763
-0.5653051849603886,213.0,119.9648,0.0745,618.7792,0.0281,3.7773,-0.22430792913213018,239.0,163.9141,0,1.6685755555555557,23.2588,0.02771243866380259,6.429363285578037,17.387695519999998,0.1676305461424021,
0.8022510668000474,221.0,136.0742,0.0841,725.5333,0.0261,3.8019,-0.05914853442859511,220.0,157.1016,0,0.9676676923076925,2.4264514285714287,0.0257652079834828,6.5882843181609925,18.93641913,0.16155494421403513,
1.8168895761706936,217.0,142.4961,0.0569,351.4125,0.0334,3.548,-0.5463687488040236,162.0,80.3164,0,13.613933333333334,1.2845499999999999,0.032854336967715135,5.864802364488844,11.7371775,0.18275666882497066,
0.890480502397495,165.0,118.75,0.0403,172.4625,0.0475,3.2474,0.04820507212870269,186.0,130.7383,0,0.7084833333333332,1.25,0.04640637290962114,5.155961437697705,8.191968750000001,0.21794494717703367,0.2195565351537109
-0.521190467161665,150.0,62.0859,0.0404,183.8167,0.0485,3.2203,0.5519412259744847,238.0,193.7813,0,0.3181201438848922,17.582819999999998,0.047360571455211935,5.2193645230905545,8.91510995,0.2202271554554524,0.7429274701977877
-0.5653051849603886,93.0,19.9805,0.0235,93.7375,0.1048,2.722,0.9235498640574387,239.0,228.0781,0,0.059358152173913006,18.254875,0.09966432320345943,4.551109909139203,9.823690000000001,0.3237282811247729,0.9610150176024507
-0.5653051849603886,182.0,43.3984,0.0539,397.3417,0.0434,3.4657,0.6675528022669592,238.0,214.7773,0,0.15178235294117648,34.6504,0.04248461170199582,5.987310179661268,17.24462978,0.2083266665599966,0.8170390457419763
-0.1241580069731512,189.0,95.8477,0.1037,1176.8668,0.0197,4.0637,0.675810772002136,233.0,183.1172,0,0.3239142857142857,6.653735714285714,0.01950846648611102,7.0714602848132895,23.184275959999997,0.140356688476182,0.82207710830684
-0.25650216036932244,180.0,79.3711,0.0825,668.7709,0.0242,3.8326,0.6592948325317824,230.0,189.2305,0,0.26822039473684206,9.148081818181819,0.023911820143950057,6.506935713611739,16.18425578,0.15556349186104046,0.8119697239009485
-0.521190467161665,169.0,45.2383,0.075,799.4958,0.0332,3.7414,0.6840687417373127,236.0,211.6172,0,0.15730838709677422,24.752339999999997,0.032660782336335056,6.685231285702331,26.54326056,0.18220867158288598,0.8270844828294825
-0.521190467161665,170.0,33.3945,0.063,663.4084,0.0471,3.5199,0.7336165601483733,236.0,218.9219,0,0.10607515527950315,27.3211,0.0460244384067812,6.498897020645521,31.246535640000005,0.21702534414210706,0.8565141914459873
-0.521190467161665,205.0,99.9414,0.1065,1388.9626,0.0221,4.0489,0.6592948325317824,236.0,186.0313,0,0.32874144736842115,21.01172,0.021859334450731308,7.237032119288004,30.696073460000004,0.14866068747318506,0.8119697239009485
0.09641558202046753,187.0,95.0781,0.0953,968.8416,0.023,3.9469,0.675810772002136,230.0,183.8008,0,0.29999480519480515,4.837994736842105,0.022739487067241142,6.8771327591937315,22.2833568,0.15165750888103102,0.82207710830684
-0.1241580069731512,173.0,78.4219,0.0946,896.3542,0.0219,3.9692,0.675810772002136,234.0,193.5469,0,0.2626824675324676,6.755578571428572,0.021663639733883258,6.7994506559124295,19.63015698,0.14798648586948743,0.82207710830684
-0.30061687816804616,184.0,84.5586,0.0981,1073.5375,0.0215,4.0272,0.6510368627966058,237.0,193.4531,0,0.2883900662251655,9.94414,0.021272135373434947,6.979645615427136,23.081056249999996,0.14662878298615178,0.8068685536049882
-0.30061687816804616,204.0,98.4141,0.095,983.5042,0.0216,3.9957,0.6592948325317824,237.0,186.1641,0,0.33444671052631586,10.558589999999999,0.021370025834078155,6.892138164195118,21.24369072,0.14696938456699069,0.8119697239009485
-0.25650216036932244,197.0,97.0078,0.0932,955.4875,0.0233,3.9227,0.6675528022669592,231.0,184.0898,0,0.306602614379085,9.0902,0.023032699208295742,6.863267720316189,22.26285875,0.15264337522473748,0.8170390457419763
-0.34473159596676994,171.0,87.6211,0.0924,840.9417,0.0238,3.8794,0.6675528022669592,231.0,187.6367,0,0.28342026143790855,9.264322222222223,0.023521195139021154,6.735710771940265,20.01441246,0.15427248620541514,0.8170390457419763
